Session,Years,SessionStartYear,Name,Party,District,Chamber,GenderCheck,Gender,Home County
General Assembly 45 (1933–1935),(1933–1935),1933,William C. McArthur,Democrat,43,Senate,0,M,Cerro Gordo
General Assembly 45 (1933–1935),(1933–1935),1933,Lafe Hill,Republican,44,Senate,0,M,Floyd
General Assembly 45 (1933–1935),(1933–1935),1933,Richard V. Leo,Republican,45,Senate,0,M,Tama
General Assembly 45 (1933–1935),(1933–1935),1933,Harry C. White,Democrat,45,Senate,0,M,Benton
General Assembly 45 (1933–1935),(1933–1935),1933,Mike G. Fisch,Democrat,46,Senate,0,M,Plymouth
General Assembly 45 (1933–1935),(1933–1935),1933,George W. Patterson,Republican,47,Senate,0,M,Kossuth
General Assembly 45 (1933–1935),(1933–1935),1933,I. G. Chrystal,Democrat,48,Senate,0,M,Carroll
General Assembly 45 (1933–1935),(1933–1935),1933,Garritt E. Roelofs,Republican,49,Senate,0,M,Sioux
General Assembly 45 (1933–1935),(1933–1935),1933,William R. Ritchie,Republican,50,Senate,0,M,Buena Vista
General Assembly 46 (1935–1937),(1935–1937),1935,Timothy F. Driscoll,Democrat,1,Senate,0,M,Lee
General Assembly 46 (1935–1937),(1935–1937),1935,John N. Calhoun,Republican,2,Senate,0,M,Van Buren
General Assembly 46 (1935–1937),(1935–1937),1935,Hugh G. Guernsey,Democrat,3,Senate,0,M,Appanoose
General Assembly 46 (1935–1937),(1935–1937),1935,John K. Valentine,Democrat,3,Senate,0,M,Appanoose
General Assembly 46 (1935–1937),(1935–1937),1935,Joseph E. Doze,Democrat,4,Senate,0,M,Wayne
General Assembly 46 (1935–1937),(1935–1937),1935,Howard W. Edwards,Republican,5,Senate,0,M,Ringgold
General Assembly 46 (1935–1937),(1935–1937),1935,Frank M. Stevens,Democrat,5,Senate,0,M,Decatur
General Assembly 46 (1935–1937),(1935–1937),1935,Claude Stanley,Republican,6,Senate,0,M,Adams
General Assembly 46 (1935–1937),(1935–1937),1935,Paul L. Millhone,Republican,7,Senate,0,M,Page
General Assembly 46 (1935–1937),(1935–1937),1935,Homer Hush,Republican,8,Senate,0,M,Montgomery
General Assembly 46 (1935–1937),(1935–1937),1935,James M. Bell,Democrat,9,Senate,0,M,Des Moines
General Assembly 46 (1935–1937),(1935–1937),1935,Arthur C. Dewey,Republican,10,Senate,0,M,Washington
General Assembly 46 (1935–1937),(1935–1937),1935,William S. Beardsley,Republican,11,Senate,0,M,Warren
General Assembly 46 (1935–1937),(1935–1937),1935,Eugene I. Mason,Democrat,12,Senate,0,M,Poweshiek
General Assembly 46 (1935–1937),(1935–1937),1935,Roy E. Stevens,Democrat,13,Senate,0,M,Wapello
General Assembly 46 (1935–1937),(1935–1937),1935,A. Earl Augustine,Democrat,14,Senate,0,M,Mahaska
General Assembly 46 (1935–1937),(1935–1937),1935,Lewis T. Shangle,Democrat,14,Senate,0,M,Mahaska
General Assembly 46 (1935–1937),(1935–1937),1935,Carl F. Aschenbrenner,Democrat,15,Senate,0,M,Marion
General Assembly 46 (1935–1937),(1935–1937),1935,Ora E. Husted,Republican,16,Senate,0,M,Madison
General Assembly 46 (1935–1937),(1935–1937),1935,George M. Hopkins,Republican,17,Senate,0,M,Guthrie
General Assembly 46 (1935–1937),(1935–1937),1935,Charles E. Malone,Democrat,18,Senate,0,M,Cass
General Assembly 46 (1935–1937),(1935–1937),1935,Frank Pelzer,Republican,18,Senate,0,M,Cass
General Assembly 46 (1935–1937),(1935–1937),1935,Morris W. Moore,Democrat,19,Senate,0,M,Pottawattamie
General Assembly 46 (1935–1937),(1935–1937),1935,Elmer P. Corwin,Republican,20,Senate,0,M,Muscatine
General Assembly 46 (1935–1937),(1935–1937),1935,David W. Kimberly,Republican,21,Senate,0,M,Scott
General Assembly 46 (1935–1937),(1935–1937),1935,Harold L. Irwin,Democrat,22,Senate,0,M,Clinton
General Assembly 46 (1935–1937),(1935–1937),1935,Carolyn C. Pendray,Democrat,23,Senate,4,F,Jackson
General Assembly 46 (1935–1937),(1935–1937),1935,Henry D. Miller,Democrat,24,Senate,0,M,Jones
General Assembly 46 (1935–1937),(1935–1937),1935,Paul W. Schmidt,Democrat,25,Senate,0,M,Johnson
General Assembly 46 (1935–1937),(1935–1937),1935,Frank C. Byers,Republican,26,Senate,0,M,Linn
General Assembly 46 (1935–1937),(1935–1937),1935,Paul H. Anderson,Democrat,27,Senate,0,M,Webster
General Assembly 46 (1935–1937),(1935–1937),1935,Chris Reese,Democrat,28,Senate,0,M,Marshall
General Assembly 46 (1935–1937),(1935–1937),1935,Benjamin C. Whitehill,Republican,28,Senate,0,M,Marshall
General Assembly 46 (1935–1937),(1935–1937),1935,John W. Billingsley,Republican,29,Senate,0,M,Jasper
General Assembly 46 (1935–1937),(1935–1937),1935,James J. Gillespie,Democrat,30,Senate,0,M,Polk
General Assembly 46 (1935–1937),(1935–1937),1935,George A. Wilson,Republican,30,Senate,0,M,Polk
General Assembly 46 (1935–1937),(1935–1937),1935,Fred W. Nelson,Republican,31,Senate,0,M,Story
General Assembly 46 (1935–1937),(1935–1937),1935,Vincent F. Harrington,Democrat,32,Senate,0,M,Woodbury
General Assembly 46 (1935–1937),(1935–1937),1935,George L. Parker,Republican,33,Senate,0,M,Buchanan
General Assembly 46 (1935–1937),(1935–1937),1935,Andrew Bell,Democrat,34,Senate,0,M,Crawford
General Assembly 46 (1935–1937),(1935–1937),1935,Howard C. Baldwin,Democrat,35,Senate,0,M,Dubuque
General Assembly 46 (1935–1937),(1935–1937),1935,Martin X. Geske,Democrat,36,Senate,0,M,Clayton
General Assembly 46 (1935–1937),(1935–1937),1935,George R. Hill,Republican,37,Senate,0,M,Wright
General Assembly 46 (1935–1937),(1935–1937),1935,Irving H. Knudson,Republican,37,Senate,0,M,Hamilton
General Assembly 46 (1935–1937),(1935–1937),1935,John P. Berg,Republican,38,Senate,0,M,Black Hawk
General Assembly 46 (1935–1937),(1935–1937),1935,Louis H. Meyer,Democrat,39,Senate,0,M,Bremer
General Assembly 46 (1935–1937),(1935–1937),1935,Thomas W. Mullaney,Democrat,40,Senate,0,M,Allamakee
General Assembly 46 (1935–1937),(1935–1937),1935,Leo Elthon,Republican,41,Senate,0,M,Worth
General Assembly 46 (1935–1937),(1935–1937),1935,Samuel D. Goetsch,Democrat,42,Senate,0,M,Winneshiek
General Assembly 46 (1935–1937),(1935–1937),1935,William C. McArthur,Democrat,43,Senate,0,M,Cerro Gordo
General Assembly 46 (1935–1937),(1935–1937),1935,Edward P. Donohue,Republican,44,Senate,0,M,Chickasaw
General Assembly 46 (1935–1937),(1935–1937),1935,Henry J. Grunewald,Democrat,45,Senate,0,M,Benton
General Assembly 46 (1935–1937),(1935–1937),1935,Mike G. Fisch,Democrat,46,Senate,0,M,Plymouth
General Assembly 46 (1935–1937),(1935–1937),1935,George W. Patterson,Republican,47,Senate,0,M,Kossuth
General Assembly 46 (1935–1937),(1935–1937),1935,I. G. Chrystal,Democrat,48,Senate,0,M,Carroll
General Assembly 46 (1935–1937),(1935–1937),1935,Garritt E. Roelofs,Republican,49,Senate,0,M,Sioux
General Assembly 46 (1935–1937),(1935–1937),1935,Albert J. Shaw,Republican,50,Senate,0,M,Pocahontas
General Assembly 47 (1937–1939),(1937–1939),1937,Timothy F. Driscoll,Democrat,1,Senate,0,M,Lee
General Assembly 47 (1937–1939),(1937–1939),1937,Stanley L. Hart,Republican,1,Senate,0,M,Lee
General Assembly 47 (1937–1939),(1937–1939),1937,Sanford Zeigler Jr.,Republican,2,Senate,0,M,Jefferson
General Assembly 47 (1937–1939),(1937–1939),1937,Hugh G. Guernsey,Democrat,3,Senate,0,M,Appanoose
General Assembly 47 (1937–1939),(1937–1939),1937,Harold V. Levis,Republican,4,Senate,0,M,Lucas
General Assembly 47 (1937–1939),(1937–1939),1937,Howard W. Edwards,Republican,5,Senate,0,M,Ringgold
General Assembly 47 (1937–1939),(1937–1939),1937,Ole J. Kirketeg,Republican,6,Senate,0,M,Taylor
General Assembly 47 (1937–1939),(1937–1939),1937,Paul L. Millhone,Republican,7,Senate,0,M,Page
General Assembly 47 (1937–1939),(1937–1939),1937,Kenneth A. Evans,Republican,8,Senate,0,M,Mills
General Assembly 47 (1937–1939),(1937–1939),1937,James M. Bell,Democrat,9,Senate,0,M,Des Moines
General Assembly 47 (1937–1939),(1937–1939),1937,Arthur C. Dewey,Republican,10,Senate,0,M,Washington
General Assembly 47 (1937–1939),(1937–1939),1937,William S. Beardsley,Republican,11,Senate,0,M,Warren
General Assembly 47 (1937–1939),(1937–1939),1937,Eugene I. Mason,Democrat,12,Senate,0,M,Poweshiek
General Assembly 47 (1937–1939),(1937–1939),1937,Roy E. Stevens,Democrat,13,Senate,0,M,Wapello
General Assembly 47 (1937–1939),(1937–1939),1937,A. Earl Augustine,Democrat,14,Senate,0,M,Mahaska
General Assembly 47 (1937–1939),(1937–1939),1937,Hugh W. Lundy,Republican,15,Senate,0,M,Monroe
General Assembly 47 (1937–1939),(1937–1939),1937,Ora E. Husted,Republican,16,Senate,0,M,Madison
General Assembly 47 (1937–1939),(1937–1939),1937,George M. Hopkins,Republican,17,Senate,0,M,Guthrie
General Assembly 47 (1937–1939),(1937–1939),1937,Frank Pelzer,Republican,18,Senate,0,M,Cass
General Assembly 47 (1937–1939),(1937–1939),1937,Morris W. Moore,Democrat,19,Senate,0,M,Pottawattamie
General Assembly 47 (1937–1939),(1937–1939),1937,Elmer P. Corwin,Republican,20,Senate,0,M,Muscatine
General Assembly 47 (1937–1939),(1937–1939),1937,David W. Kimberly,Republican,21,Senate,0,M,Scott
General Assembly 47 (1937–1939),(1937–1939),1937,Harold L. Irwin,Democrat,22,Senate,0,M,Clinton
General Assembly 47 (1937–1939),(1937–1939),1937,Frank E. Ellis,Democrat,23,Senate,0,M,Jackson
General Assembly 47 (1937–1939),(1937–1939),1937,Henry D. Miller,Democrat,24,Senate,0,M,Jones
General Assembly 47 (1937–1939),(1937–1939),1937,Frederick C. Schadt,Republican,25,Senate,0,M,Iowa
General Assembly 47 (1937–1939),(1937–1939),1937,Frank C. Byers,Republican,26,Senate,0,M,Linn
General Assembly 47 (1937–1939),(1937–1939),1937,Edward J. Breen,Democrat,27,Senate,0,M,Webster
General Assembly 47 (1937–1939),(1937–1939),1937,Benjamin C. Whitehill,Republican,28,Senate,0,M,Marshall
General Assembly 47 (1937–1939),(1937–1939),1937,John W. Billingsley,Republican,29,Senate,0,M,Jasper
General Assembly 47 (1937–1939),(1937–1939),1937,James J. Gillespie,Democrat,30,Senate,0,M,Polk
General Assembly 47 (1937–1939),(1937–1939),1937,Lant H. Doran,Republican,31,Senate,0,M,Boone
General Assembly 47 (1937–1939),(1937–1939),1937,Tom E. Murray,Democrat,32,Senate,0,M,Woodbury
General Assembly 47 (1937–1939),(1937–1939),1937,George L. Parker,Republican,33,Senate,0,M,Buchanan
General Assembly 47 (1937–1939),(1937–1939),1937,Andrew Bell,Democrat,34,Senate,0,M,Crawford
General Assembly 47 (1937–1939),(1937–1939),1937,Howard C. Baldwin,Democrat,35,Senate,0,M,Dubuque
General Assembly 47 (1937–1939),(1937–1939),1937,Martin X. Geske,Democrat,36,Senate,0,M,Clayton
General Assembly 47 (1937–1939),(1937–1939),1937,George R. Hill,Republican,37,Senate,0,M,Wright
General Assembly 47 (1937–1939),(1937–1939),1937,John P. Berg,Republican,38,Senate,0,M,Black Hawk
General Assembly 47 (1937–1939),(1937–1939),1937,Clermont C. Smith,Republican,39,Senate,0,M,Butler
General Assembly 47 (1937–1939),(1937–1939),1937,Paul P. Stewart,Republican,40,Senate,0,M,Fayette
General Assembly 47 (1937–1939),(1937–1939),1937,Leo Elthon,Republican,41,Senate,0,M,Worth
General Assembly 47 (1937–1939),(1937–1939),1937,Samuel D. Goetsch,Democrat,42,Senate,0,M,Winneshiek
General Assembly 47 (1937–1939),(1937–1939),1937,Earl M. Dean,Democrat,43,Senate,0,M,Cerro Gordo
General Assembly 47 (1937–1939),(1937–1939),1937,Edward P. Donohue,Republican,44,Senate,0,M,Chickasaw
General Assembly 47 (1937–1939),(1937–1939),1937,Henry J. Grunewald,Democrat,45,Senate,0,M,Benton
General Assembly 47 (1937–1939),(1937–1939),1937,Winfred Mighell,Democrat,46,Senate,0,M,Ida
General Assembly 47 (1937–1939),(1937–1939),1937,Lester S. Gillette,Democrat,47,Senate,0,M,Dickinson
General Assembly 47 (1937–1939),(1937–1939),1937,I. G. Chrystal,Democrat,48,Senate,0,M,Carroll
General Assembly 47 (1937–1939),(1937–1939),1937,Charles B. Hoeven,Republican,49,Senate,0,M,Sioux
General Assembly 47 (1937–1939),(1937–1939),1937,Albert J. Shaw,Republican,50,Senate,0,M,Pocahontas
General Assembly 48 (1939–1941),(1939–1941),1939,Stanley L. Hart,Republican,1,Senate,0,M,Lee
General Assembly 48 (1939–1941),(1939–1941),1939,Sanford Zeigler Jr.,Republican,2,Senate,0,M,Jefferson
General Assembly 48 (1939–1941),(1939–1941),1939,Hugh G. Guernsey,Democrat,3,Senate,0,M,Appanoose
General Assembly 48 (1939–1941),(1939–1941),1939,Harold V. Levis,Republican,4,Senate,0,M,Lucas
General Assembly 48 (1939–1941),(1939–1941),1939,Howard W. Edwards,Republican,5,Senate,0,M,Ringgold
General Assembly 48 (1939–1941),(1939–1941),1939,Ole J. Kirketeg,Republican,6,Senate,0,M,Taylor
General Assembly 48 (1939–1941),(1939–1941),1939,Carl O. Sjulin,Republican,7,Senate,0,M,Fremont
General Assembly 48 (1939–1941),(1939–1941),1939,Kenneth A. Evans,Republican,8,Senate,0,M,Mills
General Assembly 48 (1939–1941),(1939–1941),1939,Frederick P. Cromwell,Republican,9,Senate,0,M,Des Moines
General Assembly 48 (1939–1941),(1939–1941),1939,Arthur C. Dewey,Republican,10,Senate,0,M,Washington
General Assembly 48 (1939–1941),(1939–1941),1939,William S. Beardsley,Republican,11,Senate,0,M,Warren
General Assembly 48 (1939–1941),(1939–1941),1939,John E. Talbott,Republican,12,Senate,0,M,Poweshiek
General Assembly 48 (1939–1941),(1939–1941),1939,Elmer K. Bekman,Republican,13,Senate,0,M,Wapello
General Assembly 48 (1939–1941),(1939–1941),1939,A. Earl Augustine,Democrat,14,Senate,0,M,Mahaska
General Assembly 48 (1939–1941),(1939–1941),1939,Hugh W. Lundy,Republican,15,Senate,0,M,Monroe
General Assembly 48 (1939–1941),(1939–1941),1939,Ora E. Husted,Republican,16,Senate,0,M,Madison
General Assembly 48 (1939–1941),(1939–1941),1939,George M. Hopkins,Republican,17,Senate,0,M,Guthrie
General Assembly 48 (1939–1941),(1939–1941),1939,Frank Pelzer,Republican,18,Senate,0,M,Cass
General Assembly 48 (1939–1941),(1939–1941),1939,Morris W. Moore,Democrat,19,Senate,0,M,Pottawattamie
General Assembly 48 (1939–1941),(1939–1941),1939,Elmer P. Corwin,Republican,20,Senate,0,M,Muscatine
General Assembly 48 (1939–1941),(1939–1941),1939,Frank D. Martin,Republican,21,Senate,0,M,Scott
General Assembly 48 (1939–1941),(1939–1941),1939,Otto H. Henningsen,Republican,22,Senate,0,M,Clinton
General Assembly 48 (1939–1941),(1939–1941),1939,Frank E. Ellis,Democrat,23,Senate,0,M,Jackson
General Assembly 48 (1939–1941),(1939–1941),1939,Henry D. Miller,Democrat,24,Senate,0,M,Jones
General Assembly 48 (1939–1941),(1939–1941),1939,Frederick C. Schadt,Republican,25,Senate,0,M,Iowa
General Assembly 48 (1939–1941),(1939–1941),1939,Frank C. Byers,Republican,26,Senate,0,M,Linn
General Assembly 48 (1939–1941),(1939–1941),1939,Edward J. Breen,Democrat,27,Senate,0,M,Webster
General Assembly 48 (1939–1941),(1939–1941),1939,Benjamin C. Whitehill,Republican,28,Senate,0,M,Marshall
General Assembly 48 (1939–1941),(1939–1941),1939,Ross R. Mowry,Republican,29,Senate,0,M,Jasper
General Assembly 48 (1939–1941),(1939–1941),1939,George M. Faul,Republican,30,Senate,0,M,Polk
General Assembly 48 (1939–1941),(1939–1941),1939,Lant H. Doran,Republican,31,Senate,0,M,Boone
General Assembly 48 (1939–1941),(1939–1941),1939,Linus B. Forsling,Republican,32,Senate,0,M,Woodbury
General Assembly 48 (1939–1941),(1939–1941),1939,George L. Parker,Republican,33,Senate,0,M,Buchanan
General Assembly 48 (1939–1941),(1939–1941),1939,Robert W. Harvey,Republican,34,Senate,0,M,Harrison
General Assembly 48 (1939–1941),(1939–1941),1939,Howard C. Baldwin,Democrat,35,Senate,0,M,Dubuque
General Assembly 48 (1939–1941),(1939–1941),1939,Martin X. Geske,Democrat,36,Senate,0,M,Clayton
General Assembly 48 (1939–1941),(1939–1941),1939,George R. Hill,Republican,37,Senate,0,M,Wright
General Assembly 48 (1939–1941),(1939–1941),1939,John P. Berg,Republican,38,Senate,0,M,Black Hawk
General Assembly 48 (1939–1941),(1939–1941),1939,Clermont C. Smith,Republican,39,Senate,0,M,Butler
General Assembly 48 (1939–1941),(1939–1941),1939,Paul P. Stewart,Republican,40,Senate,0,M,Fayette
General Assembly 48 (1939–1941),(1939–1941),1939,Leo Elthon,Republican,41,Senate,0,M,Worth
General Assembly 48 (1939–1941),(1939–1941),1939,Edward H. Vrba,Democrat,42,Senate,0,M,Howard
General Assembly 48 (1939–1941),(1939–1941),1939,Earl M. Dean,Democrat,43,Senate,0,M,Cerro Gordo
General Assembly 48 (1939–1941),(1939–1941),1939,Edward P. Donohue,Republican,44,Senate,0,M,Chickasaw
General Assembly 48 (1939–1941),(1939–1941),1939,Richard V. Leo,Republican,45,Senate,0,M,Tama
General Assembly 48 (1939–1941),(1939–1941),1939,Winfred Mighell,Democrat,46,Senate,0,M,Ida
General Assembly 48 (1939–1941),(1939–1941),1939,Lester S. Gillette,Democrat,47,Senate,0,M,Dickinson
General Assembly 48 (1939–1941),(1939–1941),1939,Ralph E. Benson,Republican,48,Senate,0,M,Greene
General Assembly 48 (1939–1941),(1939–1941),1939,Charles B. Hoeven,Republican,49,Senate,0,M,Sioux
General Assembly 48 (1939–1941),(1939–1941),1939,Albert J. Shaw,Republican,50,Senate,0,M,Pocahontas
General Assembly 49 (1941–1943),(1941–1943),1941,Stanley L. Hart,Republican,1,Senate,0,M,Lee
General Assembly 49 (1941–1943),(1941–1943),1941,Sanford Zeigler Jr.,Republican,2,Senate,0,M,Jefferson
General Assembly 49 (1941–1943),(1941–1943),1941,Dewey E. Goode,Republican,3,Senate,0,M,Davis
General Assembly 49 (1941–1943),(1941–1943),1941,Clarence L. Clark,Republican,4,Senate,0,M,Wayne
General Assembly 49 (1941–1943),(1941–1943),1941,Stephen R. Emerson,Republican,5,Senate,0,M,Union
General Assembly 49 (1941–1943),(1941–1943),1941,William O. Turner,Republican,6,Senate,0,M,Taylor
General Assembly 49 (1941–1943),(1941–1943),1941,Carl O. Sjulin,Republican,7,Senate,0,M,Fremont
General Assembly 49 (1941–1943),(1941–1943),1941,Kenneth A. Evans,Republican,8,Senate,0,M,Mills
General Assembly 49 (1941–1943),(1941–1943),1941,Frederick P. Cromwell,Republican,9,Senate,0,M,Des Moines
General Assembly 49 (1941–1943),(1941–1943),1941,Arthur C. Dewey,Republican,10,Senate,0,M,Washington
General Assembly 49 (1941–1943),(1941–1943),1941,Floyd A. Jones,Republican,11,Senate,0,M,Clarke
General Assembly 49 (1941–1943),(1941–1943),1941,John E. Talbott,Republican,12,Senate,0,M,Poweshiek
