Session,Yearspan,SessionStartYear,Name,Party,Gendercheck,Gender,Chamber,District,Home County
General Assembly 66 (1975–1977),(1975–1977),1975,Robert T. Anderson,Democrat,0,M,House,69,Jasper
General Assembly 66 (1975–1977),(1975–1977),1975,Donald D. Avenson,Democrat,0,M,House,15,Fayette
General Assembly 66 (1975–1977),(1975–1977),1975,Keith Baker,Democrat,0,M,House,6,Buena Vista
General Assembly 66 (1975–1977),(1975–1977),1975,Wayne D. Bennett,Republican,0,M,House,48,Ida
General Assembly 66 (1975–1977),(1975–1977),1975,Robert F. Bina,Democrat,0,M,House,80,Scott
General Assembly 66 (1975–1977),(1975–1977),1975,Donald H. Binneboese,Democrat,0,M,House,49,Plymouth
General Assembly 66 (1975–1977),(1975–1977),1975,Edgar Bittle,Republican,0,M,House,66,Polk
General Assembly 66 (1975–1977),(1975–1977),1975,Glen E. Bortell,Republican,0,M,House,58,Madison
General Assembly 66 (1975–1977),(1975–1977),1975,Diane Brandt,Democrat,4,F,House,35,Black Hawk
General Assembly 66 (1975–1977),(1975–1977),1975,Terry E. Branstad,Republican,0,M,House,8,Winnebago
General Assembly 66 (1975–1977),(1975–1977),1975,Glenn F. Brockett,Republican,0,M,House,39,Marshall
General Assembly 66 (1975–1977),(1975–1977),1975,John B. Brunow,Democrat,0,M,House,93,Appanoose
General Assembly 66 (1975–1977),(1975–1977),1975,Richard L. Byerly,Democrat,0,M,House,61,Polk
General Assembly 66 (1975–1977),(1975–1977),1975,James T. Caffrey,Democrat,0,M,House,67,Polk
General Assembly 66 (1975–1977),(1975–1977),1975,John H. Clark,Republican,0,M,House,86,Lee
